Conc_ugperml	Area_um2	DiameterA_um	Volume_um3	DiameterV_um	Deformation	
0	131.03261	12.916497	861.51101	11.805582	0.087586939
0	109.47321	11.806168	710.70793	11.072122	0.040813267
0	166.5218	14.56098	1203.0696	13.195648	0.089445829
0	204.9588	16.154308	1709.6756	14.835597	0.07712841
0	128.02701	12.7675	837.22668	11.693598	0.078992903
0	188.9482	15.510523	1506.2733	14.222252	0.080512106
0	171.7238	14.786667	1328.5247	13.639245	0.087821484
0	138.8356	13.295525	985.01675	12.344732	0.069138467
0	116.98721	12.204619	751.51972	11.280125	0.055608392
0	124.27	12.578771	814.37213	11.586211	0.081637383
0	144.6156	13.569462	1007.8544	12.439408	0.082160711
0	145.0202	13.588431	1066.234	12.675097	0.088728666
0	138.8934	13.298292	971.10251	12.286329	0.092640817
0	210.10301	16.355778	1815.3938	15.13529	0.094184816
0	114.2706	12.062083	723.7251	11.139311	0.053137541
0	125.0214	12.616742	902.9632	11.991968	0.044333518
0	112.3054	11.957913	712.23009	11.080021	0.057814598
0	181.89659	15.218342	1407.0192	13.902742	0.082155406
0	156.40681	14.111816	1225.3492	13.276607	0.061062396
0	121.7268	12.449393	764.0711	11.342577	0.080723763
0	111.3806	11.908576	723.42132	11.137752	0.053089917
0	143.8642	13.534164	1040.2965	12.571473	0.085234642
0	179.06441	15.0994	1453.4766	14.054103	0.069946349
0	223.97501	16.887091	2114.1186	15.923685	0.05026412
0	122.24701	12.475966	775.73242	11.399989	0.05731225
0	115.0798	12.104716	808.99644	11.560661	0.030181348
0	127.62241	12.747309	846.11619	11.734839	0.090629876
0	169.0072	14.669242	1281.5109	13.476421	0.10116911
0	145.367	13.604669	1116.1024	12.869702	0.049512267
0	149.93321	13.816689	1095.917	12.791643	0.073687971
0	119.2992	12.324628	787.20211	11.4559	0.048546195
0	171.3192	14.769238	1340.8359	13.681246	0.061825037
0	121.2066	12.422763	796.08811	11.498844	0.070985019
0	145.59821	13.615484	1062.7353	12.661218	0.054436624
0	126.58201	12.695244	851.49635	11.759659	0.05932945
